iter,time,#cg_U,#cg_V,obj,test_loss,|G|,|G_U|,|G_V|,loss
49,36434.822,0,0,4414393.690,0.841209,1021.346858,1021.346858,0.000000,2068978.125
50,37232.781,0,0,4413634.754,0.841214,964.464236,964.464236,0.000000,2068986.006
51,37974.941,0,0,4412960.021,0.841219,910.643348,910.643348,0.000000,2068994.360
52,38722.634,0,0,4412360.018,0.841224,859.730457,859.730457,0.000000,2069002.988
53,39471.201,0,0,4411826.348,0.841229,811.578463,811.578463,0.000000,2069011.720
54,40207.176,0,0,4411351.564,0.841234,766.046718,766.046718,0.000000,2069020.414
55,40951.503,0,0,4410929.064,0.841239,723.000833,723.000833,0.000000,2069028.954
56,41692.052,0,0,4410552.989,0.841243,682.312490,682.312490,0.000000,2069037.241
57,42430.841,0,0,4410218.143,0.841247,643.859244,643.859244,0.000000,2069045.198
58,43173.286,0,0,4409919.917,0.841251,607.524329,607.524329,0.000000,2069052.760
59,43910.583,0,0,4409654.218,0.841255,573.196464,573.196464,0.000000,2069059.879
60,44656.298,0,0,4409417.417,0.841258,540.769653,540.769653,0.000000,2069066.515
61,45390.453,0,0,4409206.290,0.841262,510.142999,510.142999,0.000000,2069072.642
62,46125.851,0,0,4409017.978,0.841265,481.220502,481.220502,0.000000,2069078.239
63,46861.359,0,0,4408849.942,0.841268,453.910873,453.910873,0.000000,2069083.294
64,47624.149,0,0,4408699.927,0.841271,428.127345,428.127345,0.000000,2069087.802
65,48369.034,0,0,4408565.931,0.841274,403.787488,403.787488,0.000000,2069091.762
66,49110.349,0,0,4408446.177,0.841276,380.813026,380.813026,0.000000,2069095.178
67,49853.390,0,0,4408339.088,0.841279,359.129663,359.129663,0.000000,2069098.057
68,50650.126,0,0,4408243.260,0.841281,338.666904,338.666904,0.000000,2069100.409
69,51387.685,0,0,4408157.450,0.841283,319.357891,319.357891,0.000000,2069102.248
70,52129.288,0,0,4408080.552,0.841285,301.139239,301.139239,0.000000,2069103.587
71,52869.991,0,0,4408011.582,0.841287,283.950871,283.950871,0.000000,2069104.444
72,53611.231,0,0,4407949.669,0.841289,267.735874,267.735874,0.000000,2069104.836
73,54351.768,0,0,4407894.036,0.841291,252.440338,252.440338,0.000000,2069104.780
74,55107.077,0,0,4407843.995,0.841293,238.013225,238.013225,0.000000,2069104.296
75,55850.986,0,0,4407798.933,0.841294,224.406220,224.406220,0.000000,2069103.402
76,56593.528,0,0,4407758.306,0.841296,211.573603,211.573603,0.000000,2069102.116
77,57335.532,0,0,4407721.630,0.841297,199.472121,199.472121,0.000000,2069100.459
78,58075.818,0,0,4407688.475,0.841299,188.060863,188.060863,0.000000,2069098.448
79,58817.588,0,0,4407658.459,0.841300,177.301144,177.301144,0.000000,2069096.102
80,59562.117,0,0,4407631.241,0.841301,167.156391,167.156391,0.000000,2069093.439
81,60298.678,0,0,4407606.518,0.841302,157.592036,157.592036,0.000000,2069090.476
82,61042.988,0,0,4407584.023,0.841304,148.575411,148.575411,0.000000,2069087.230
83,61787.554,0,0,4407563.515,0.841305,140.075653,140.075653,0.000000,2069083.717
84,62528.130,0,0,4407544.782,0.841306,132.063604,132.063604,0.000000,2069079.952
85,63271.449,0,0,4407527.633,0.841306,124.511730,124.511730,0.000000,2069075.951
86,64015.987,0,0,4407511.900,0.841307,117.394026,117.394026,0.000000,2069071.728
87,64759.325,0,0,4407497.433,0.841308,110.685941,110.685941,0.000000,2069067.296
88,65691.128,0,0,4407484.098,0.841309,104.364299,104.364299,0.000000,2069062.668
89,66554.477,0,0,4407471.776,0.841309,98.407223,98.407223,0.000000,2069057.857
90,67290.130,0,0,4407460.360,0.841310,92.794070,92.794070,0.000000,2069052.875
91,68027.409,0,0,4407449.756,0.841310,87.505359,87.505359,0.000000,2069047.731
92,68780.244,0,0,4407439.879,0.841311,82.522712,82.522712,0.000000,2069042.438
93,69522.959,0,0,4407430.654,0.841311,77.828791,77.828791,0.000000,2069037.005
94,70258.927,0,0,4407422.014,0.841311,73.407242,73.407242,0.000000,2069031.440
95,70993.246,0,0,4407413.900,0.841312,69.242645,69.242645,0.000000,2069025.754
96,71785.741,0,0,4407406.257,0.841312,65.320454,65.320454,0.000000,2069019.954
97,72528.331,0,0,4407399.039,0.841312,61.626958,61.626958,0.000000,2069014.049
98,73319.743,0,0,4407392.202,0.841312,58.149229,58.149229,0.000000,2069008.046
99,74118.495,0,0,4407385.709,0.841312,54.875079,54.875079,0.000000,2069001.952
100,74916.503,0,0,4407379.525,0.841312,51.793023,51.793023,0.000000,2068995.773
