iter,time,#cg_U,#cg_V,obj,test_loss,|G|,|G_U|,|G_V|,loss
79,429.284,0,0,149704.490,1.303043,105.337851,105.337851,0.000000,128650.452
80,434.756,0,0,149594.020,1.303444,104.970963,104.970963,0.000000,128613.794
81,440.162,0,0,149485.158,1.303835,104.609750,104.609750,0.000000,128577.953
82,445.622,0,0,149377.857,1.304219,104.253996,104.253996,0.000000,128542.896
83,451.075,0,0,149272.074,1.304594,103.903543,103.903543,0.000000,128508.591
84,456.511,0,0,149167.769,1.304961,103.558291,103.558291,0.000000,128475.009
85,462.019,0,0,149064.900,1.305319,103.218191,103.218191,0.000000,128442.122
86,467.503,0,0,148963.430,1.305669,102.883228,102.883228,0.000000,128409.901
87,472.916,0,0,148863.319,1.306011,102.553400,102.553400,0.000000,128378.318
88,478.352,0,0,148764.531,1.306345,102.228698,102.228698,0.000000,128347.347
89,483.770,0,0,148667.029,1.306672,101.909087,101.909087,0.000000,128316.959
90,489.181,0,0,148570.776,1.306993,101.594496,101.594496,0.000000,128287.128
91,494.645,0,0,148475.738,1.307309,101.284804,101.284804,0.000000,128257.828
92,500.070,0,0,148381.881,1.307621,100.979823,100.979823,0.000000,128229.033
93,505.522,0,0,148289.174,1.307930,100.679302,100.679302,0.000000,128200.720
94,510.876,0,0,148197.587,1.308237,100.382934,100.382934,0.000000,128172.867
95,516.263,0,0,148107.090,1.308544,100.090407,100.090407,0.000000,128145.456
96,521.648,0,0,148017.658,1.308851,99.801445,99.801445,0.000000,128118.469
97,527.059,0,0,147929.265,1.309159,99.515858,99.515858,0.000000,128091.891
98,532.428,0,0,147841.887,1.309471,99.233543,99.233543,0.000000,128065.706
99,537.810,0,0,147755.500,1.309786,98.954449,98.954449,0.000000,128039.900
100,543.163,0,0,147670.080,1.310105,98.678541,98.678541,0.000000,128014.458
