iter,time,#cg,#ls,obj,test_loss,|G|,|G_U|,|G_V|,loss
1,1.178,2,1,1982094.424,1.932973,44306.340569,34143.615691,28235.887133,1675237.710
2,2.802,4,0,861513.630,1.098643,20541.878875,10387.478282,17721.994320,529856.345
3,5.345,7,0,717726.683,0.949064,6296.532664,2989.687156,5541.488455,394248.278
4,10.054,14,0,694865.658,0.929684,3901.386470,1347.008797,3661.472886,378319.066
5,12.511,7,0,691026.027,0.920359,1164.573027,567.375834,1017.012782,370489.519
6,18.798,20,0,688678.556,0.917816,642.875340,327.280254,553.332032,368151.518
7,25.151,20,0,684955.996,0.911193,783.675660,479.805489,619.624268,361848.221
8,32.442,20,0,678908.601,0.898820,980.532475,474.489480,858.081388,349930.953
9,38.770,20,0,674536.022,0.889886,849.889759,504.616887,683.867239,340103.480
10,45.047,20,0,672082.212,0.884313,871.466740,347.811293,799.050426,333599.496
11,51.394,20,0,670338.427,0.880694,763.584946,481.872465,592.335123,328523.079
12,57.651,20,0,669059.160,0.877517,788.014008,323.020001,718.765717,324662.149
13,63.982,20,0,667822.272,0.874606,657.439875,443.239974,485.556912,320315.240
14,70.266,20,0,666906.420,0.872099,684.632402,295.197078,617.721791,317112.734
15,76.616,20,0,666027.839,0.869859,568.770182,384.580919,419.043001,313502.934
16,83.848,20,0,665387.031,0.868083,626.088781,275.368117,562.280679,311001.228
17,90.042,20,0,664776.450,0.866539,499.146783,330.506616,374.049312,308208.555
18,96.771,20,0,664329.903,0.865349,501.623101,249.180598,435.355906,306312.537
19,103.098,20,0,663910.434,0.864304,434.796265,278.559868,333.844563,304219.587
20,110.232,20,0,663592.638,0.863483,426.073214,217.106255,366.610498,302722.078
21,116.725,20,0,663299.428,0.862781,376.268644,233.960528,294.687231,301129.435
22,123.037,20,0,663068.217,0.862204,362.054791,188.316105,309.225995,299912.436
23,129.250,20,0,662853.875,0.861663,366.268085,201.390228,305.931833,298595.205
24,135.569,20,0,662677.272,0.861212,296.615221,158.400012,250.778838,297519.211
25,141.928,20,0,662517.056,0.860884,280.724346,168.487491,224.539804,296491.602
26,148.103,20,0,662383.038,0.860578,268.940706,143.431150,227.500788,295629.949
27,154.331,20,0,662259.508,0.860302,235.023006,146.799308,183.536853,294735.752
28,160.484,20,0,662154.100,0.860063,245.667337,127.767792,209.828100,293986.415
29,167.735,20,0,662056.707,0.859847,210.146130,129.285073,165.670654,293212.706
30,174.023,20,0,661971.422,0.859636,238.614522,113.224062,210.040953,292532.509
31,180.358,20,0,661892.816,0.859477,186.937507,114.640361,147.659131,291868.465
32,186.665,20,0,661822.012,0.859274,228.964528,102.079735,204.949952,291236.243
