iter,time,#cg_U,#cg_V,obj,test_loss,|G|,|G_U|,|G_V|,loss
61,216.560,4,20,229398.094,0.958098,980.401722,493.624954,847.066669,147597.047
62,222.431,18,8,228293.955,0.957230,678.000615,487.175442,471.534646,147113.404
63,224.563,5,3,227850.029,0.957228,589.067672,405.340456,427.434015,147062.652
64,226.908,5,4,227470.352,0.957283,561.681848,409.997348,383.912325,147017.688
65,229.215,5,4,227108.584,0.957356,598.495088,408.022329,437.851744,146983.983
66,231.736,6,4,226746.232,0.957416,612.834961,421.266281,445.085846,146944.966
67,237.059,4,20,225953.568,0.961886,867.806822,458.143198,737.016615,145971.333
68,242.765,19,6,225085.792,0.961389,626.780638,448.316807,438.025124,145588.616
69,244.880,5,3,224731.727,0.961413,535.677020,363.514557,393.455254,145555.397
70,247.396,6,4,224412.635,0.961419,561.234448,411.564814,381.573727,145496.895
71,249.696,4,5,224132.695,0.961458,540.032237,404.694577,357.571135,145457.884
72,251.808,5,3,223843.784,0.961556,522.629706,340.258843,396.693496,145458.681
73,254.330,6,4,223568.942,0.961571,553.505620,390.084739,392.686093,145412.677
74,256.835,4,6,223308.305,0.961626,511.664474,386.814944,334.924967,145364.125
75,258.937,5,3,223050.995,0.961693,463.305783,325.896455,329.307985,145365.282
76,261.472,6,4,222806.657,0.961727,501.867204,366.717219,342.621031,145330.540
77,266.781,4,20,222249.013,0.964967,702.570246,409.564813,570.842898,144642.431
78,273.273,20,9,221582.982,0.964838,506.699367,409.093464,298.976230,144304.434
79,275.381,5,3,221309.475,0.964863,483.639324,348.924586,334.900923,144271.976
80,277.470,5,3,221078.099,0.964909,476.752618,335.608159,338.615154,144254.325
81,279.989,6,4,220846.446,0.964931,465.885260,362.543338,292.594264,144221.231
82,282.478,4,6,220637.970,0.964992,451.349199,355.577333,277.994352,144185.416
83,284.568,5,3,220431.966,0.965064,412.537004,301.121388,281.979945,144185.266
84,287.096,6,4,220235.727,0.965089,446.115202,337.721911,291.483593,144154.758
85,292.392,4,20,219777.397,0.968074,634.603967,376.011931,511.211525,143556.320
86,298.788,20,8,219242.641,0.967987,494.396972,379.521259,316.846935,143271.073
87,300.889,5,3,219024.138,0.968039,413.365995,317.992376,264.106597,143247.811
88,303.029,5,3,218842.215,0.968080,428.275483,308.436731,297.130733,143234.954
89,305.553,6,4,218656.816,0.968096,425.367062,336.823827,259.782307,143206.644
90,310.668,3,20,218265.349,0.970781,545.844617,334.405353,431.415583,142687.290
91,316.598,20,6,217810.010,0.970902,445.913953,354.761230,270.154999,142419.923
92,318.489,4,3,217640.758,0.970936,369.540259,278.815674,242.532107,142415.584
93,321.227,7,4,217470.553,0.970948,401.592109,320.873921,241.487368,142376.906
94,323.314,3,5,217333.418,0.970940,374.002560,299.366034,224.182720,142359.718
95,325.638,6,3,217180.527,0.971010,371.975282,266.386199,259.622810,142359.309
96,328.163,6,4,217036.404,0.971037,390.692376,306.226239,242.623212,142335.463
97,330.675,4,6,216901.907,0.971061,379.707540,309.111723,220.517026,142309.355
98,332.779,5,3,216766.894,0.971113,329.156723,250.926673,213.025711,142314.800
99,335.306,6,4,216638.054,0.971150,373.038159,296.494599,226.381141,142293.360
100,340.667,4,20,216359.138,0.972970,483.886102,320.472693,362.550704,141936.418
