iter,time,#cg_U,#cg_V,obj,test_loss,|G|,|G_U|,|G_V|,loss
71,440.850,0,0,660872.174,0.857568,3.489274,3.489274,0.000000,279875.836
72,447.109,0,0,660872.015,0.857568,3.200584,3.200584,0.000000,279874.039
73,453.097,0,0,660871.865,0.857569,2.947028,2.947028,0.000000,279872.300
74,458.894,0,0,660871.723,0.857569,2.724610,2.724610,0.000000,279870.619
75,464.953,0,0,660871.588,0.857569,2.529713,2.529713,0.000000,279868.994
76,471.102,0,0,660871.460,0.857569,2.359064,2.359064,0.000000,279867.423
77,477.098,0,0,660871.338,0.857569,2.209699,2.209699,0.000000,279865.904
78,483.082,0,0,660871.222,0.857569,2.078946,2.078946,0.000000,279864.435
79,488.852,0,0,660871.111,0.857569,1.964401,1.964401,0.000000,279863.016
80,494.960,0,0,660871.005,0.857570,1.863909,1.863909,0.000000,279861.644
81,501.504,0,0,660870.904,0.857570,1.775554,1.775554,0.000000,279860.318
82,507.432,0,0,660870.807,0.857570,1.697640,1.697640,0.000000,279859.036
83,513.410,0,0,660870.714,0.857570,1.628678,1.628678,0.000000,279857.797
84,519.809,0,0,660870.626,0.857570,1.567369,1.567369,0.000000,279856.599
85,526.296,0,0,660870.541,0.857570,1.512586,1.512586,0.000000,279855.441
86,532.508,0,0,660870.459,0.857570,1.463364,1.463364,0.000000,279854.321
87,538.719,0,0,660870.381,0.857570,1.418872,1.418872,0.000000,279853.238
88,545.092,0,0,660870.306,0.857570,1.378407,1.378407,0.000000,279852.191
89,551.399,0,0,660870.233,0.857570,1.341374,1.341374,0.000000,279851.178
90,557.321,0,0,660870.164,0.857570,1.307269,1.307269,0.000000,279850.197
91,563.090,0,0,660870.097,0.857570,1.275672,1.275672,0.000000,279849.249
92,568.696,0,0,660870.033,0.857570,1.246228,1.246228,0.000000,279848.331
93,574.352,0,0,660869.971,0.857570,1.218642,1.218642,0.000000,279847.442
94,580.295,0,0,660869.911,0.857570,1.192667,1.192667,0.000000,279846.582
95,586.187,0,0,660869.854,0.857570,1.168096,1.168096,0.000000,279845.748
96,591.950,0,0,660869.799,0.857570,1.144757,1.144757,0.000000,279844.941
97,598.022,0,0,660869.745,0.857570,1.122507,1.122507,0.000000,279844.159
98,603.948,0,0,660869.694,0.857570,1.101225,1.101225,0.000000,279843.402
99,609.702,0,0,660869.644,0.857570,1.080809,1.080809,0.000000,279842.668
100,615.453,0,0,660869.596,0.857570,1.061174,1.061174,0.000000,279841.956
