iter,time,#cg,#ls,obj,test_loss,|G|,|G_U|,|G_V|,loss
1,7.973,21,1,752450.927,1.139323,44848.567565,20127.820829,40078.234010,564766.769
2,25.635,45,0,526467.185,0.914362,1630.673729,1043.319088,1253.228667,359460.332
3,93.834,200,0,511712.264,0.900728,2360.393972,1168.544063,2050.844821,331077.484
4,167.556,200,1,490652.787,0.886640,1563.579159,979.738467,1218.561579,305890.134
5,236.101,200,0,467618.481,0.864504,1164.391923,592.775712,1002.210309,256546.833
6,303.212,200,0,460341.347,0.861064,976.473055,638.459245,738.829764,234773.857
7,369.332,200,0,457135.124,0.860829,1150.017465,608.531127,975.822748,223125.326
8,437.775,200,1,451658.956,0.858206,596.434337,356.332950,478.289397,217160.145
9,504.658,200,0,449278.008,0.856308,248.909509,139.392332,206.217656,208389.465
10,571.457,200,0,448006.279,0.855642,194.843778,112.283660,159.237174,204149.926
11,647.753,200,0,447143.437,0.855225,166.806200,93.061686,138.433489,201546.410
12,712.745,200,0,446506.703,0.854863,148.905910,86.056991,121.520222,199755.877
13,779.419,200,0,446013.858,0.854597,136.565549,76.220874,113.316052,198428.381
14,844.324,200,0,445620.370,0.854355,128.271726,73.865564,104.869034,197402.674
15,919.391,200,0,445298.896,0.854161,121.114779,68.005148,100.220206,196576.178
16,984.066,200,0,445031.668,0.853993,117.318053,67.192520,96.170114,195903.930
17,1058.330,200,0,444806.214,0.853837,112.699371,63.755979,92.931821,195336.400
18,1122.649,200,0,444613.709,0.853723,111.383805,63.503095,91.507972,194862.350
19,1188.043,200,0,444447.496,0.853589,108.266246,61.639147,89.006716,194447.936
20,1262.262,200,0,444302.663,0.853519,108.415815,61.621645,89.200683,194096.776
21,1327.469,200,0,444175.339,0.853401,106.277951,60.758037,87.197842,193780.288
22,1394.979,200,0,444062.614,0.853368,107.308860,60.880924,88.366874,193509.804
23,1458.899,200,0,443962.121,0.853264,105.795022,60.635749,86.694248,193259.371
24,1520.312,200,0,443872.056,0.853262,107.388690,60.865483,88.474424,193044.737
25,1582.724,200,0,443790.903,0.853170,106.275885,61.003992,87.023426,192841.287
26,1648.870,200,0,443717.500,0.853194,108.237080,61.322895,89.189507,192667.291
27,1711.872,200,0,443650.826,0.853113,107.370126,61.704384,87.868725,192498.483
28,1783.244,200,0,443590.101,0.853159,109.574058,62.085717,90.287529,192354.895
29,1846.096,200,0,443534.602,0.853087,108.886918,62.634209,89.069168,192212.761
30,1911.718,200,0,443483.787,0.853150,111.242486,63.046923,91.651384,192092.457
31,1973.902,200,0,443437.115,0.853085,110.669969,63.723015,90.483255,191971.388
32,2044.164,200,0,443394.199,0.853162,113.137875,64.144358,93.196996,191869.959
33,2106.213,200,1,443283.301,0.853103,37.549707,21.389601,30.862039,191765.836
34,2177.427,200,0,443241.771,0.853134,35.808931,20.363564,29.455131,191625.044
35,2239.280,200,0,443203.331,0.853160,34.463633,19.641967,28.318459,191521.468
36,2300.536,200,0,443167.588,0.853182,33.287551,18.961805,27.358929,191431.186
37,2362.454,200,0,443134.272,0.853208,32.114726,18.340188,26.362723,191349.625
38,2429.775,200,0,443103.161,0.853232,31.108053,17.743664,25.551387,191273.541
39,2491.663,200,0,443074.055,0.853261,30.052196,17.197708,24.644945,191203.053
40,2552.715,200,0,443046.781,0.853288,29.183002,16.665086,23.956681,191136.636
41,2614.450,200,0,443021.181,0.853319,28.236827,16.181319,23.140512,191074.599
42,2675.705,200,0,442997.115,0.853349,27.458971,15.703862,22.525182,191016.150
43,2747.495,200,0,442974.456,0.853381,26.611578,15.272727,21.792656,190961.216
44,2808.730,200,0,442953.090,0.853412,25.925667,14.842186,21.256757,190909.312
45,2870.911,200,0,442932.913,0.853444,25.157591,14.457387,20.588549,190860.528
46,2941.449,200,0,442913.832,0.853476,24.562471,14.066746,20.135581,190814.258
47,3003.303,200,0,442895.761,0.853508,23.847190,13.722108,19.503646,190770.703
48,3064.683,200,0,442878.625,0.853540,23.324195,13.367732,19.113393,190729.306
49,3136.783,200,0,442862.351,0.853571,22.681326,13.057180,18.545959,190690.193
50,3198.051,200,0,442846.877,0.853602,22.215085,12.736403,18.201484,190653.034
51,3258.791,200,0,442832.144,0.853633,21.621409,12.455596,17.673241,190617.812
52,3326.693,200,0,442818.098,0.853663,21.212849,12.164773,17.378241,190584.251
53,3386.171,200,0,442804.691,0.853692,20.676973,11.909347,16.902801,190552.379
54,3445.034,200,0,442791.879,0.853722,20.303649,11.647167,16.630745,190521.991
55,3514.451,200,0,442779.621,0.853749,19.812445,11.412946,16.194987,190493.079
56,3573.556,200,0,442767.881,0.853777,19.485833,11.176317,15.962068,190465.368
57,3633.151,200,0,442756.624,0.853803,19.022454,10.961658,15.546569,190438.986
58,3700.913,200,0,442745.819,0.853830,18.734228,10.748099,15.344369,190413.709
59,3760.559,200,0,442735.439,0.853854,18.309777,10.548897,14.965584,190389.541
60,3821.185,200,0,442725.457,0.853879,18.048648,10.357666,14.780814,190366.402
61,3891.198,200,0,442715.849,0.853901,17.653369,10.171223,14.428710,190344.182
62,3950.054,200,0,442706.595,0.853924,17.419158,9.998614,14.263758,190322.872
63,4009.729,200,0,442697.674,0.853945,17.051986,9.823775,13.937850,190302.422
64,4077.759,200,0,442689.069,0.853967,16.835009,9.668967,13.781459,190282.761
65,4137.251,200,0,442680.762,0.853986,16.493611,9.503666,13.480339,190263.798
66,4196.131,200,0,442672.739,0.854006,16.296556,9.363647,13.337910,190245.612
67,4265.148,200,0,442664.986,0.854024,15.975239,9.205738,13.056134,190227.997
68,4324.190,200,0,442657.489,0.854042,15.792463,9.079808,12.921261,190211.079
69,4383.614,200,0,442650.239,0.854058,15.492098,8.929079,12.660041,190194.727
70,4451.252,200,0,442643.222,0.854076,15.312843,8.813622,12.522109,190178.971
71,4510.602,200,0,442636.431,0.854090,15.039052,8.670050,12.288341,190163.720
72,4569.562,200,0,442629.854,0.854106,14.865675,8.562893,12.151755,190149.040
73,4638.791,200,0,442623.486,0.854119,14.609523,8.425207,11.935411,190134.809
74,4697.846,200,0,442617.317,0.854134,14.444739,8.324714,11.804644,190121.106
75,4757.160,200,0,442611.340,0.854145,14.198864,8.193976,11.595969,190107.814
76,4825.003,200,0,442605.548,0.854159,14.041108,8.098488,11.470276,190095.019
77,4884.349,200,0,442599.935,0.854169,13.813928,7.973924,11.280121,190082.514
78,4943.278,200,0,442594.495,0.854182,13.655504,7.881531,11.151424,190070.487
79,5012.531,200,0,442589.223,0.854190,13.439127,7.764694,10.969032,190058.801
80,5071.382,200,0,442584.112,0.854202,13.294342,7.673456,10.856224,190047.581
81,5130.713,200,0,442579.158,0.854210,13.085399,7.564414,10.677420,190036.597
82,5198.561,200,0,442574.356,0.854221,12.939186,7.474072,10.562234,190026.051
83,5257.509,200,0,442569.701,0.854227,12.749999,7.372979,10.402002,190015.740
84,5316.143,200,0,442565.189,0.854238,12.604826,7.282199,10.288401,190005.864
85,5385.189,200,0,442560.814,0.854243,12.424325,7.190315,10.132286,189996.180
86,5444.440,200,0,442556.573,0.854253,12.288340,7.097641,10.031291,189986.916
87,5503.783,200,0,442552.461,0.854257,12.112233,7.016130,9.873202,189977.827
88,5572.478,200,0,442548.475,0.854266,11.984624,6.920803,9.784360,189969.144
89,5631.720,200,0,442544.610,0.854270,11.817489,6.850011,9.629662,189960.588
90,5690.856,200,0,442540.862,0.854278,11.697276,6.751213,9.552350,189952.429
91,5760.207,200,0,442537.227,0.854280,11.538163,6.692656,9.398806,189944.422
92,5819.396,200,0,442533.702,0.854288,11.427409,6.588811,9.336662,189936.737
93,5878.883,200,0,442530.283,0.854290,11.267505,6.543242,9.172931,189929.169
94,5947.244,200,0,442526.966,0.854297,11.175725,6.433917,9.137918,189921.956
95,6006.736,200,0,442523.748,0.854298,11.016801,6.402220,8.965572,189914.855
96,6066.305,200,0,442520.626,0.854304,10.933317,6.287645,8.944437,189908.055
97,6135.712,200,0,442517.595,0.854305,10.778129,6.270188,8.766573,189901.370
98,6194.948,200,0,442514.654,0.854311,10.708724,6.148953,8.767391,189894.969
99,6254.512,200,0,442511.798,0.854311,10.557373,6.146419,8.583686,189888.661
100,6322.710,200,0,442509.024,0.854316,10.499164,6.017649,8.603507,189882.614
