iter,time,#cg_U,#cg_V,obj,test_loss,|G|,|G_U|,|G_V|,loss
35,1569.874,61,81,236452.422,0.993945,562.416774,561.634185,29.659234,137983.104
36,1616.157,59,168,235435.027,0.993997,555.779705,555.026873,28.918007,137870.352
37,1645.077,61,79,234463.246,0.994029,548.076149,547.372597,27.761589,137763.543
38,1687.872,60,150,233535.710,0.994093,541.462428,540.782698,27.122567,137663.209
39,1718.984,61,90,232647.789,0.994140,534.334598,533.713743,25.750789,137567.421
40,1762.939,60,155,231797.026,0.994214,528.196099,527.593532,25.222685,137474.912
41,1791.403,62,76,230982.426,0.994280,521.079345,520.478595,25.014302,137387.718
42,1834.336,60,151,230201.886,0.994367,515.298583,514.720604,24.399358,137304.585
43,1862.935,62,76,229452.627,0.994445,508.542647,508.016247,23.132585,137224.835
44,1907.600,61,158,228732.830,0.994539,503.001455,502.471994,23.072908,137147.745
45,1936.416,63,76,228041.268,0.994638,496.502512,496.024177,21.788987,137073.599
46,1980.438,61,155,227376.835,0.994747,491.148050,490.664102,21.797860,137002.596
47,2009.109,63,76,226737.669,0.994858,484.885703,484.457137,20.382024,136934.058
48,2052.230,61,150,226122.978,0.994979,479.755855,479.316007,20.538892,136868.356
49,2082.163,64,80,225530.839,0.995093,473.746881,473.332921,19.800333,136804.841
50,2125.652,62,150,224960.726,0.995221,468.704179,468.303068,19.386706,136743.255
51,2154.328,64,74,224411.365,0.995338,462.949666,462.573331,18.662973,136684.396
52,2198.422,63,153,223881.688,0.995466,458.199672,457.825352,18.517192,136627.300
53,2227.169,64,75,223370.798,0.995586,452.576037,452.207600,18.258036,136572.101
54,2269.897,63,146,222878.312,0.995708,447.936364,447.579623,17.873627,136519.076
55,2299.096,65,76,222402.838,0.995824,442.461961,442.157458,16.412492,136467.908
56,2342.726,63,150,221943.782,0.995945,437.999476,437.676169,16.825944,136418.229
57,2372.064,65,76,221500.308,0.996053,432.805480,432.531996,15.383620,136370.080
58,2415.094,64,146,221071.985,0.996161,428.451450,428.146945,16.150506,136323.800
59,2443.491,65,71,220658.159,0.996263,423.358076,423.063033,15.802871,136279.197
60,2487.281,65,149,220257.979,0.996361,419.080183,418.793703,15.493027,136235.990
61,2515.506,65,71,219870.987,0.996453,414.203588,413.926053,15.160300,136193.987
62,2555.767,65,132,219497.126,0.996540,409.960306,409.694743,14.753657,136153.887
63,2588.984,66,95,219134.761,0.996625,405.453341,405.189948,14.612254,136114.250
64,2632.750,65,149,218783.461,0.996706,401.256044,401.009417,14.066270,136075.560
65,2662.379,72,70,218443.817,0.996777,396.615231,396.375753,13.780580,136038.325
66,2701.024,62,125,218116.108,0.996851,392.687011,392.448945,13.671663,136003.491
67,2741.250,70,125,217796.897,0.996914,388.537316,388.308386,13.335789,135967.842
68,2772.132,72,76,217488.187,0.996977,384.078918,383.854059,13.140656,135934.054
69,2812.791,63,134,217189.579,0.997041,380.352720,380.134516,12.881827,135901.935
70,2842.270,71,70,216899.874,0.997100,376.127232,375.917192,12.568189,135870.370
71,2884.394,65,140,216618.951,0.997160,372.447216,372.243361,12.321071,135840.028
72,2913.799,71,70,216346.270,0.997215,368.258073,368.069238,11.791705,135809.796
73,2956.758,70,139,216081.800,0.997270,364.717083,364.523175,11.891428,135781.077
74,2986.255,71,70,215825.158,0.997324,360.685338,360.511737,11.189335,135752.459
75,3028.440,66,138,215576.253,0.997380,357.128269,356.947440,11.363354,135725.510
76,3057.818,71,70,215334.463,0.997432,353.141608,352.977650,10.759846,135698.400
77,3100.918,71,139,215099.668,0.997487,349.773598,349.602220,10.947953,135672.736
78,3130.380,72,70,214871.663,0.997538,345.833641,345.679842,10.312809,135646.988
79,3171.507,66,135,214650.483,0.997596,342.513798,342.351435,10.544986,135622.877
80,3200.948,72,70,214435.445,0.997647,338.687070,338.532184,10.241672,135598.517
81,3243.240,72,134,214226.512,0.997702,335.448558,335.293480,10.198889,135575.537
82,3272.788,72,70,214023.486,0.997755,331.830610,331.685231,9.821483,135552.429
83,3315.593,71,138,213826.110,0.997814,328.561394,328.414073,9.838022,135530.605
84,3345.192,72,70,213634.263,0.997865,325.047759,324.916969,9.220049,135508.459
85,3388.206,71,139,213447.711,0.997928,321.873178,321.733590,9.478402,135487.693
86,3417.733,72,70,213266.298,0.997978,318.407572,318.281878,8.945829,135466.613
87,3460.777,72,138,213089.869,0.998040,315.288787,315.164194,8.862838,135446.864
88,3490.279,72,70,212918.305,0.998091,311.891884,311.774692,8.549221,135426.838
89,3531.038,72,126,212751.555,0.998151,308.813089,308.687191,8.817139,135408.103
90,3573.196,80,125,212588.602,0.998206,305.736163,305.615616,8.584653,135388.592
91,3602.547,71,70,212430.713,0.998258,302.395844,302.275994,8.512908,135370.250
92,3643.022,72,126,212277.170,0.998319,299.495485,299.380897,8.283976,135352.854
93,3684.669,78,125,212127.007,0.998374,296.499847,296.385312,8.240543,135334.692
94,3715.312,77,71,211981.275,0.998422,293.192751,293.084149,7.979430,135317.454
95,3755.632,72,125,211839.732,0.998481,290.413849,290.306017,7.913301,135301.274
96,3797.325,76,126,211701.229,0.998535,287.461091,287.360934,7.587643,135284.399
97,3827.743,76,70,211566.725,0.998581,284.345699,284.242992,7.641859,135268.267
98,3868.257,73,125,211436.030,0.998638,281.615700,281.516446,7.476184,135253.090
99,3910.548,79,126,211308.091,0.998687,278.742753,278.649986,7.190815,135237.301
100,3940.813,76,70,211183.878,0.998730,275.735323,275.638999,7.287698,135222.260
