iter,time,#cg_U,#cg_V,obj,test_loss,|G|,|G_U|,|G_V|,loss
38,26361.805,0,0,2192124.648,1.079395,1368.409222,1368.409222,0.000000,1566443.470
39,27081.688,0,0,2185107.246,1.078367,1356.514960,1356.514960,0.000000,1565747.790
40,27747.646,0,0,2178340.750,1.077372,1344.864677,1344.864677,0.000000,1565086.291
41,28482.504,0,0,2171812.376,1.076407,1333.447466,1333.447466,0.000000,1564456.806
42,29150.111,0,0,2165510.178,1.075470,1322.253032,1322.253032,0.000000,1563857.328
43,29971.701,0,0,2159422.991,1.074561,1311.271790,1311.271790,0.000000,1563286.003
44,30689.044,0,0,2153540.365,1.073676,1300.494890,1300.494890,0.000000,1562741.119
45,31371.554,0,0,2147852.514,1.072814,1289.914194,1289.914194,0.000000,1562221.098
46,32047.305,0,0,2142350.267,1.071975,1279.522232,1279.522232,0.000000,1561724.486
47,32726.183,0,0,2137025.010,1.071157,1269.312149,1269.312149,0.000000,1561249.933
48,33408.762,0,0,2131868.650,1.070359,1259.277619,1259.277619,0.000000,1560796.183
49,34085.861,0,0,2126873.566,1.069580,1249.412758,1249.412758,0.000000,1560362.054
50,34770.794,0,0,2122032.582,1.068819,1239.712031,1239.712031,0.000000,1559946.431
51,35448.707,0,0,2117338.929,1.068076,1230.170176,1230.170176,0.000000,1559548.264
52,36130.445,0,0,2112786.226,1.067349,1220.782151,1220.782151,0.000000,1559166.563
53,36819.603,0,0,2108368.452,1.066638,1211.543104,1211.543104,0.000000,1558800.398
54,37615.108,0,0,2104079.923,1.065943,1202.448368,1202.448368,0.000000,1558448.901
55,38327.437,0,0,2099915.274,1.065263,1193.493461,1193.493461,0.000000,1558111.263
56,39057.797,0,0,2095869.435,1.064598,1184.674085,1184.674085,0.000000,1557786.732
57,39798.797,0,0,2091937.609,1.063947,1175.986127,1175.986127,0.000000,1557474.608
58,40520.169,0,0,2088115.256,1.063311,1167.425656,1167.425656,0.000000,1557174.237
59,41281.087,0,0,2084398.074,1.062689,1158.988925,1158.988925,0.000000,1556885.007
60,42005.368,0,0,2080781.980,1.062080,1150.672367,1150.672367,0.000000,1556606.342
61,42723.712,0,0,2077263.096,1.061486,1142.472586,1142.472586,0.000000,1556337.698
62,43444.032,0,0,2073837.737,1.060904,1134.386347,1134.386347,0.000000,1556078.559
63,44206.587,0,0,2070502.401,1.060336,1126.410549,1126.410549,0.000000,1555828.441
64,44930.762,0,0,2067253.754,1.059780,1118.542210,1118.542210,0.000000,1555586.882
65,45654.012,0,0,2064088.622,1.059237,1110.778440,1110.778440,0.000000,1555353.448
66,46353.667,0,0,2061003.986,1.058706,1103.116430,1103.116430,0.000000,1555127.730
67,47057.120,0,0,2057996.969,1.058187,1095.553444,1095.553444,0.000000,1554909.345
68,47765.349,0,0,2055064.828,1.057679,1088.086812,1088.086812,0.000000,1554697.930
69,48429.605,0,0,2052204.949,1.057183,1080.713935,1080.713935,0.000000,1554493.146
70,49149.430,0,0,2049414.838,1.056698,1073.432292,1073.432292,0.000000,1554294.672
71,49821.601,0,0,2046692.115,1.056223,1066.239444,1066.239444,0.000000,1554102.206
72,50508.662,0,0,2044034.506,1.055758,1059.133041,1059.133041,0.000000,1553915.463
73,51169.273,0,0,2041439.841,1.055304,1052.110821,1052.110821,0.000000,1553734.175
74,51835.217,0,0,2038906.043,1.054859,1045.170609,1045.170609,0.000000,1553558.088
75,52511.167,0,0,2036431.129,1.054423,1038.310319,1038.310319,0.000000,1553386.966
76,53188.036,0,0,2034013.202,1.053996,1031.527945,1031.527945,0.000000,1553220.584
77,53971.380,0,0,2031650.448,1.053579,1024.821567,1024.821567,0.000000,1553058.735
78,54639.603,0,0,2029341.131,1.053169,1018.189339,1018.189339,0.000000,1552901.225
79,55463.561,0,0,2027083.589,1.052769,1011.629496,1011.629496,0.000000,1552747.873
80,56138.710,0,0,2024876.228,1.052376,1005.140343,1005.140343,0.000000,1552598.506
81,56815.880,0,0,2022717.524,1.051991,998.720260,998.720260,0.000000,1552452.966
82,57494.513,0,0,2020606.013,1.051614,992.367697,992.367697,0.000000,1552311.102
83,58182.866,0,0,2018540.290,1.051245,986.081167,986.081167,0.000000,1552172.770
84,58868.153,0,0,2016519.007,1.050883,979.859246,979.859246,0.000000,1552037.835
85,59549.174,0,0,2014540.870,1.050529,973.700571,973.700571,0.000000,1551906.168
86,60232.883,0,0,2012604.635,1.050182,967.603828,967.603828,0.000000,1551777.647
87,60913.922,0,0,2010709.105,1.049842,961.567755,961.567755,0.000000,1551652.157
88,61594.380,0,0,2008853.132,1.049509,955.591131,955.591131,0.000000,1551529.589
89,62271.829,0,0,2007035.611,1.049184,949.672779,949.672779,0.000000,1551409.839
90,62948.852,0,0,2005255.479,1.048865,943.811559,943.811559,0.000000,1551292.810
91,63627.237,0,0,2003511.711,1.048553,938.006365,938.006365,0.000000,1551178.412
92,64366.118,0,0,2001803.324,1.048247,932.256127,932.256127,0.000000,1551066.560
93,65095.684,0,0,2000129.368,1.047948,926.559804,926.559804,0.000000,1550957.172
94,65818.973,0,0,1998488.928,1.047656,920.916388,920.916388,0.000000,1550850.174
95,66497.028,0,0,1996881.124,1.047370,915.324903,915.324903,0.000000,1550745.494
96,67183.720,0,0,1995305.105,1.047091,909.784401,909.784401,0.000000,1550643.066
97,67865.092,0,0,1993760.050,1.046817,904.293961,904.293961,0.000000,1550542.826
98,68552.526,0,0,1992245.166,1.046549,898.852695,898.852695,0.000000,1550444.714
99,69235.771,0,0,1990759.688,1.046288,893.459740,893.459740,0.000000,1550348.670
100,69917.456,0,0,1989302.876,1.046032,888.114262,888.114262,0.000000,1550254.641
