iter,time,#cg_U,#cg_V,obj,test_loss,|G|,|G_U|,|G_V|,loss
40,204.205,8,3,2658978.742,0.957617,6737.523387,1428.085349,6584.435711,1801219.008
41,209.171,20,4,2650605.292,0.959037,7491.879942,1690.115256,7298.751639,1799725.973
42,216.298,8,20,2633912.254,0.959741,12222.135231,3002.540348,11847.587985,1785725.990
43,219.719,8,6,2622113.702,0.959489,7547.004409,2072.055591,7256.987059,1782362.062
44,225.220,20,6,2610955.207,0.960202,6690.898340,2063.131586,6364.873027,1780058.534
45,229.179,8,8,2602983.305,0.959898,6289.124057,2008.368576,5959.826932,1778266.946
46,231.972,9,3,2596797.016,0.959609,5792.207520,1371.892204,5627.395466,1778699.456
47,237.038,20,4,2590100.940,0.960670,6353.787843,1611.687182,6145.981157,1777453.184
48,244.180,8,20,2576308.050,0.961247,10981.743632,2813.285201,10615.277650,1765502.860
49,247.589,8,6,2566605.742,0.961069,6663.213613,1959.675792,6368.523097,1762558.307
50,253.088,20,6,2557487.055,0.961603,5803.338410,1919.009083,5476.873272,1760566.282
51,257.110,8,8,2551037.278,0.961359,5466.045417,1886.541303,5130.167093,1759058.917
52,259.914,9,3,2546040.370,0.961107,4989.097942,1286.513928,4820.371375,1759418.915
53,264.888,20,4,2540534.450,0.961910,5457.439139,1515.515456,5242.790751,1758329.144
54,272.003,8,20,2529085.777,0.962433,9905.447820,2661.679490,9541.140330,1748090.673
55,275.422,8,6,2521037.423,0.962307,5915.874314,1850.063381,5619.148902,1745521.591
56,280.912,20,6,2513499.901,0.962718,5079.237442,1811.484352,4745.226806,1743792.010
57,284.858,8,8,2508212.644,0.962510,4791.593221,1768.711098,4453.204087,1742517.896
58,287.652,9,3,2504128.433,0.962288,4344.325040,1209.148871,4172.663305,1742820.099
59,292.618,20,4,2499548.269,0.962896,4729.425718,1430.565316,4507.876496,1741853.561
60,299.746,8,20,2489976.232,0.963366,8978.540085,2517.733815,8618.306011,1733044.558
61,303.184,8,6,2483242.045,0.963276,5288.485392,1747.374671,4991.468671,1730799.575
62,308.667,20,6,2476951.874,0.963598,4483.100242,1708.542041,4144.764393,1729292.780
63,312.611,8,8,2472575.627,0.963417,4233.838868,1661.364307,3894.259904,1728206.468
64,315.406,9,3,2469204.422,0.963221,3817.077739,1137.629749,3643.608242,1728465.184
65,320.364,20,4,2465358.977,0.963682,4133.828733,1350.633994,3906.958895,1727603.789
66,327.485,8,20,2457301.208,0.964113,8170.369176,2383.207261,7815.065939,1719980.061
67,331.443,9,6,2451454.017,0.964065,4758.995422,1658.990582,4460.469446,1717930.999
68,336.937,20,6,2446210.199,0.964326,4000.812565,1631.902170,3652.861411,1716647.084
69,340.893,8,8,2442538.394,0.964143,3779.195842,1558.901184,3442.694920,1715709.095
70,343.687,9,3,2439733.622,0.963962,3375.753400,1069.224312,3201.947905,1715928.559
71,348.373,20,3,2436629.774,0.964261,4042.725621,1170.098883,3869.689787,1715338.710
72,355.695,9,20,2429761.407,0.964785,7625.285022,2265.149066,7281.076251,1708449.956
73,359.378,8,7,2424799.722,0.964700,3831.323937,1604.937566,3478.968026,1706523.121
74,364.871,20,6,2420365.244,0.964923,3524.232912,1461.727672,3206.800560,1705532.726
75,367.771,8,4,2417803.420,0.964630,3420.278415,1130.643913,3227.994545,1705402.221
76,372.473,20,3,2414968.193,0.964782,3840.107637,1112.593122,3675.399734,1704881.157
77,379.603,8,20,2409002.008,0.965144,7609.766957,2164.100417,7295.561837,1698590.458
78,383.369,10,6,2404285.129,0.965135,4007.361839,1527.438155,3704.845691,1696746.492
79,388.852,20,6,2400415.635,0.965306,3167.048364,1450.740039,2815.235101,1695716.546
80,391.719,8,4,2398130.287,0.965038,3076.821319,1064.542983,2886.793665,1695621.234
81,396.408,20,3,2395663.767,0.965124,3421.058218,1053.878038,3254.685916,1695127.137
82,403.738,9,20,2390634.025,0.965403,6539.954697,2068.442169,6204.236813,1689781.301
83,407.158,8,6,2386869.980,0.965365,3569.233214,1426.312778,3271.858431,1688402.383
84,412.380,20,5,2383597.868,0.965572,3216.981521,1276.776226,2952.763548,1687647.669
85,415.539,8,5,2381583.257,0.965309,2920.875426,1217.941513,2654.831770,1687294.138
86,419.478,11,6,2379613.297,0.965283,2969.503588,1259.760848,2689.043355,1686982.196
87,424.210,20,3,2377388.298,0.965513,2694.396145,981.693695,2509.192714,1686856.435
88,431.527,9,20,2373287.762,0.965794,5685.510391,1931.975314,5347.195507,1682428.130
89,435.033,7,7,2370340.093,0.965725,2878.669763,1323.691703,2556.282434,1681292.069
90,440.273,20,5,2367632.169,0.965880,2752.842266,1177.499624,2488.299656,1680798.958
91,443.434,8,5,2365967.186,0.965629,2652.358361,1126.863345,2401.079732,1680484.380
92,447.366,11,6,2364323.547,0.965558,2678.978513,1183.564726,2403.351911,1680212.806
93,452.052,20,3,2362424.781,0.965737,2461.842545,921.907023,2282.708076,1680111.754
94,459.377,9,20,2358805.312,0.965976,5292.516245,1841.523447,4961.806082,1676102.095
95,462.884,7,7,2356243.982,0.965918,2687.125221,1255.764334,2375.646836,1675071.995
96,468.106,20,5,2353881.480,0.966055,2529.400133,1119.396087,2268.219000,1674610.646
97,471.258,8,5,2352441.200,0.965826,2431.520109,1065.820106,2185.478790,1674320.702
98,475.676,20,2,2350768.641,0.965810,2662.687085,814.148108,2535.165749,1674244.990
99,482.987,9,20,2347341.469,0.966144,5544.018362,1742.073193,5263.204404,1670042.041
100,486.919,11,6,2344569.159,0.966138,2918.114028,1247.611690,2637.964092,1668863.638
