iter,time,#cg,#ls,obj,test_loss,|G|,|G_U|,|G_V|,loss
56,5051.412,20,0,54896197.903,0.939856,27375.575217,4962.387398,26922.050995,34053114.706
57,5148.283,20,0,54874451.189,0.939586,25790.590532,3872.597312,25498.187191,34015982.680
58,5245.272,20,0,54853197.571,0.938924,26270.450752,4808.810582,25826.573979,33965763.576
59,5342.168,20,0,54833133.665,0.938675,25192.126403,3777.377822,24907.321202,33930750.681
60,5439.884,20,0,54813525.638,0.938064,25251.697938,4670.213791,24816.070437,33884154.233
61,5536.998,20,0,54794924.248,0.937833,24632.773977,3692.032984,24354.515932,33851143.111
62,5634.013,20,0,54776735.099,0.937266,24340.299609,4543.791786,23912.426503,33807730.384
63,5731.065,20,0,54759404.461,0.937051,24102.938737,3614.229621,23830.421734,33776286.724
64,5828.119,20,0,54742442.332,0.936524,23539.406574,4428.152785,23119.150606,33735586.454
65,5925.099,20,0,54726218.950,0.936322,23591.686320,3544.188088,23323.944654,33705785.423
66,6022.037,20,0,54710323.477,0.935829,22833.163700,4321.370725,22420.506676,33667447.914
67,6118.984,20,0,54695067.948,0.935641,23107.792502,3479.623120,22844.305577,33638851.304
68,6216.067,20,0,54680102.854,0.935178,22193.652328,4223.607410,21788.055078,33602543.553
69,6313.020,20,0,54665694.746,0.935000,22679.963579,3421.211440,22420.438449,33575307.604
70,6410.149,20,0,54651543.335,0.934564,21591.253306,4133.287300,21191.936094,33540739.148
71,6507.190,20,0,54637879.024,0.934397,22322.381308,3366.849299,22067.012327,33514496.543
72,6604.146,20,0,54624442.474,0.933985,21015.879024,4050.628531,20621.822899,33481419.621
73,6701.201,20,0,54611435.009,0.933827,22025.135041,3316.989105,21773.932967,33456297.603
74,6798.210,20,0,54598631.564,0.933435,20469.420210,3973.946658,20079.962941,33424484.358
75,6895.236,20,0,54586209.162,0.933285,21769.478884,3270.146226,21522.461628,33400254.636
76,6992.201,20,0,54573971.419,0.932913,19956.946973,3903.050965,19571.559101,33369546.471
77,7089.258,20,0,54562074.715,0.932770,21540.865676,3226.397425,21297.869699,33346256.717
78,7186.212,20,0,54550346.823,0.932415,19479.879271,3836.725459,19098.304484,33316516.608
79,7283.209,20,0,54538926.234,0.932280,21329.688372,3184.816999,21090.579573,33294021.395
80,7380.126,20,0,54527661.350,0.931940,19037.471285,3774.726175,18659.495042,33265163.662
81,7477.042,20,0,54516675.046,0.931811,21129.614529,3145.303518,20894.201969,33243452.633
82,7574.188,20,0,54505833.561,0.931485,18627.004224,3716.293876,18252.518900,33215405.278
83,7671.656,20,0,54495245.969,0.931362,20936.065076,3107.292989,20704.191633,33194374.080
84,7768.912,20,0,54484794.085,0.931050,18245.385509,3661.204064,17874.274171,33167092.341
85,7865.851,20,0,54474574.741,0.930932,20745.650852,3070.658694,20517.141236,33146708.703
86,7962.870,20,0,54464483.427,0.930631,17889.379902,3608.965106,17521.566258,33120152.430
87,8060.015,20,0,54454606.066,0.930519,20555.915770,3035.065083,20330.618611,33100341.431
88,8157.391,20,0,54444850.184,0.930230,17556.385209,3559.375930,17191.785963,33074482.696
89,8254.823,20,0,54435291.999,0.930122,20365.176946,3000.417312,20142.937423,33055211.304
90,8351.994,20,0,54425849.606,0.929843,17245.008097,3512.096907,16883.586100,33030022.862
91,8449.066,20,0,54416590.617,0.929740,20172.381596,2966.525859,19953.062512,33011238.469
