iter,time,#cg,#ls,obj,test_loss,|G|,|G_U|,|G_V|,loss
46,68.223,20,0,175085.203,1.036383,211.357929,84.926592,193.544951,137378.527
47,69.831,20,0,174980.008,1.037221,237.016871,81.912030,222.412717,137228.480
48,71.451,20,0,174879.184,1.038172,202.491363,81.767087,185.248200,137090.286
49,73.083,20,0,174782.195,1.038958,233.833745,78.852918,220.137315,136951.399
50,74.692,20,0,174689.061,1.039852,194.409624,78.896366,177.680796,136823.686
51,76.309,20,0,174599.224,1.040592,232.563197,76.026101,219.785515,136694.630
52,77.887,20,0,174512.846,1.041435,187.009363,76.228014,170.768240,136576.164
53,79.423,20,0,174429.430,1.042132,224.674528,73.597133,212.278368,136455.903
54,80.928,20,0,174349.097,1.042929,180.753524,73.526601,165.123213,136345.667
55,82.438,20,0,174271.262,1.043587,226.042306,71.176531,214.543761,136233.357
56,83.934,20,0,174196.229,1.044344,173.037871,71.221484,157.700999,136130.392
57,85.442,20,0,174123.365,1.044967,225.894024,68.897327,215.130817,136025.275
58,86.965,20,0,174053.090,1.045685,164.773810,69.190981,149.542692,135928.799
59,88.500,20,0,173984.733,1.046275,223.972744,66.831584,213.769337,135830.183
60,90.031,20,0,173918.786,1.046957,155.348907,67.351541,139.989474,135739.604
61,91.528,20,0,173854.471,1.047520,223.585077,65.011476,213.924741,135646.735
62,93.031,20,0,173792.336,1.048172,149.229912,65.789000,133.945414,135561.469
63,94.520,20,0,173731.651,1.048708,221.512982,63.431367,212.236808,135473.875
64,96.029,20,0,173673.088,1.049328,142.746806,63.958683,127.616368,135393.385
65,97.568,20,0,173615.719,1.049839,224.652473,61.992554,215.929750,135310.601
66,99.063,20,0,173560.230,1.050436,138.219417,62.963877,123.045347,135234.567
67,100.555,20,0,173505.759,1.050925,225.721480,60.785699,217.382808,135156.063
68,102.078,20,0,173453.060,1.051498,134.651449,62.130312,119.460609,135083.763
69,103.612,20,0,173401.140,1.051965,230.235322,59.813183,222.330130,135008.941
70,105.164,20,0,173350.893,1.052517,131.556224,61.552625,116.268287,134940.151
71,106.656,20,0,173301.293,1.052971,231.494353,58.940429,223.865275,134868.894
72,108.159,20,0,173253.285,1.053501,129.359907,60.998359,114.075351,134803.013
73,109.638,20,0,173205.677,1.053939,238.521743,58.030691,231.354838,134734.759
74,111.165,20,0,173159.571,1.054453,129.584071,60.539789,114.572970,134671.540
75,112.717,20,0,173113.633,1.054879,244.145612,60.817335,236.449427,134605.427
76,114.240,20,0,173069.164,1.055374,127.556246,61.525321,111.737329,134544.711
77,115.753,20,0,173026.762,1.055753,171.700954,67.979044,157.670755,134485.864
78,117.282,20,0,172985.862,1.056217,111.956878,60.785074,94.018707,134428.600
79,118.802,20,0,172946.218,1.056574,150.485401,62.915103,136.702398,134373.726
80,120.359,20,0,172907.756,1.057012,109.432672,58.670915,92.375503,134319.977
81,121.900,20,0,172870.215,1.057353,141.933914,58.787379,129.186996,134267.989
82,123.441,20,0,172833.611,1.057770,108.167158,57.294952,91.746512,134216.969
83,124.976,20,0,172797.773,1.058097,137.115457,56.252337,125.045284,134167.159
84,126.515,20,0,172762.743,1.058495,106.463975,56.196114,90.424414,134118.615
85,128.054,20,0,172728.423,1.058810,133.542440,54.605137,121.868217,134070.921
86,129.600,20,0,172694.826,1.059191,104.748759,55.246523,88.995080,134024.530
87,131.195,20,0,172661.895,1.059494,130.352674,53.391189,118.916780,133978.782
88,132.668,20,0,172629.626,1.059859,103.036356,54.347406,87.537707,133934.365
89,134.164,20,0,172597.978,1.060150,127.442040,52.366406,116.186200,133890.460
90,135.687,20,0,172566.942,1.060501,101.336743,53.484270,86.073041,133847.846
91,137.183,20,0,172536.488,1.060781,124.751018,51.397673,113.670998,133805.643
92,138.664,20,0,172506.601,1.061117,99.660966,52.634505,84.628110,133764.718
93,140.186,20,0,172477.261,1.061387,122.252141,50.479304,111.343728,133724.130
94,141.681,20,0,172448.450,1.061710,98.018705,51.804544,83.210310,133684.758
95,143.200,20,0,172420.152,1.061969,119.912586,49.587563,109.179219,133645.667
96,144.698,20,0,172392.350,1.062279,96.416992,50.993658,81.828376,133607.768
97,146.226,20,0,172365.030,1.062529,117.718174,48.735578,107.156017,133570.100
98,147.763,20,0,172338.176,1.062827,94.863457,50.202240,80.491059,133533.561
99,149.295,20,0,172311.776,1.063068,115.647392,47.908895,105.257100,133497.216
100,150.847,20,0,172285.814,1.063354,93.364370,49.433689,79.203636,133461.976
